ABE,TJR,NV,DST,LMAC,OUT
0.994003,0.2079,0.071159,1,0.112284,1
0.993866,0.2079,0.061767,1,0.112297,1
0.993756,0.2079,0.052329,1,0.112301,0
0.990845,0.19,0.191091,1,0.112303,0
0.993657,0.180975,0.194745,1,0.112303,0
0.986286,0.3111,0.121726,1,0.112304,0
0.986516,0.302775,0.142316,1,0.112304,0
0.986407,0.302775,0.144159,1,0.112304,0
0.985525,0.1351,0.156203,1,0.112304,0
0.985269,0.1536,0.163624,1,0.112304,0
0.984957,0.198975,0.170536,1,0.112304,0
0.9846,0.198975,0.176356,1,0.112304,0
0.984199,0.198975,0.181,1,0.112304,0
0.983753,0.216775,0.18631,1,0.112304,1
0.984244,0.216775,0.186788,1,0.112304,0
0.986694,0.198975,0.188547,1,0.112304,0
0.985725,0.216775,0.209895,1,0.112304,1
0.9859,0.216775,0.231197,1,0.112304,0
0.986121,0.216775,0.231197,1,0.112304,0
0.554176,0.2256,0.424266,1,0.112363,1
0.108531,0.2079,1,1,0.112634,1
0.554125,0.234375,0.424266,1,0.112843,1
0.554076,0.2431,0.424266,1,0.113016,1
0.554027,0.234375,0.424266,1,0.11308,1
0.643094,0.234375,0.424266,1,0.113103,1
0.643036,0.251775,0.424266,1,0.113112,1
0.98746,0.2944,0.452184,0.974138,0.113112,1
0.642979,0.2604,0.424266,1,0.113115,1
0.642923,0.268975,0.424266,1,0.113116,1
0.731951,0.268975,0.424266,1,0.113116,0
0.820271,0.285975,0.424266,1,0.113116,1
0.820338,0.285975,0.424266,1,0.113116,1
0.820406,0.285975,0.424266,1,0.113116,1
0.820475,0.285975,0.424266,1,0.113116,1
0.820543,0.2775,0.424266,1,0.113116,1
0.82061,0.285975,0.424266,1,0.113116,1
0.820679,0.285975,0.424266,1,0.113116,1
0.820749,0.2775,0.424266,1,0.113116,1
0.820819,0.2775,0.424266,1,0.113116,1
0.820891,0.2775,0.424266,1,0.113116,1
0.820963,0.2775,0.424266,1,0.113116,0
0.81931,0.319375,0.442136,1,0.113116,0
0.819355,0.319375,0.442136,1,0.113116,0
0.730368,0.251775,0.512265,1,0.113116,1
0.819205,0.2431,0.512265,1,0.113116,1
0.90803,0.251775,0.512265,1,0.113116,1
0.908673,0.268975,0.512265,1,0.113116,1
0.908748,0.268975,0.512265,1,0.113116,1
0.908821,0.251775,0.512265,1,0.113116,0
0.908896,0.268975,0.512265,1,0.113116,0
0.908969,0.2775,0.512265,1,0.113116,1
0.909044,0.2604,0.512265,1,0.113116,1
0.90912,0.285975,0.512265,1,0.113116,1
0.909197,0.285975,0.512265,1,0.113116,1
0.989609,0.251775,0.512265,1,0.113116,1
0.98968,0.2431,0.512265,1,0.113116,1
0.990068,0.2604,0.512265,1,0.113116,1
0.990139,0.2604,0.512265,1,0.113116,1
0.990216,0.2431,0.512265,1,0.113116,1
0.990294,0.2431,0.512265,1,0.113116,1
0.990373,0.251775,0.512265,1,0.113116,0
0.991688,0.3759,0.409559,1,0.113151,1
0.989539,0.251775,0.512265,1,0.113585,1
0.196556,0.162775,0.222638,0,0.114139,0
0.993359,0.335775,0.409096,1,0.114197,1
0.019367,0.1536,0.715254,1,0.115065,1
0.108537,0.2604,0.5984,1,0.115082,0
0.991138,0.3111,0.016046,1,0.115274,1
0.973343,0.1536,0.018332,1,0.115499,0
0.280241,0.125775,0.007739,1,0.11561,1
0.285909,0.414775,0.208336,1,0.115787,1
0.375967,0.3759,0.173589,1,0.115893,1
0.930593,0.0396,0.778975,0,0.116068,0
0.197657,0.3439,0.166085,1,0.116242,1
0.465905,0.4224,0.189996,1,0.116296,0
0.98947,0.2775,0.512265,1,0.116385,1
0.987033,0.429975,0.228344,1,0.116856,0
0.465885,0.4224,0.176715,1,0.117753,0
0.940647,0.2431,0.447637,1,0.117796,0
0.986349,0.319375,1,1,0.117854,1
0.941606,0.234375,0.462669,1,0.1181,0
0.107821,0.1719,0.252944,0,0.118217,0
0.465854,0.3111,0.240871,0.95858,0.118365,0
0.942585,0.2079,0.478202,1,0.118857,0
0.733516,0.3276,0.285576,1,0.11902,0
0.993448,0.3276,0.409096,1,0.119787,1
0.019361,0.180975,0.658241,1,0.119944,0
0.019307,0.19,1,1,0.120033,1
0.374804,0.414775,0.200652,1,0.120119,1
0.989401,0.2775,0.512265,1,0.120149,0
0.943572,0.216775,0.443113,0.994949,0.12019,0
0.892904,0.1351,0.110225,1,0.120265,0
0.991599,0.383775,0.409559,1,0.120463,1
0.554827,0.2079,0.424266,1,0.120716,1
0.914944,0.0975,1,1,0.120782,0
0.99248,0.268975,0.572376,1,0.120889,1
0.992987,0.234375,0.572376,1,0.120911,1
0.375909,0.4071,0.173513,1,0.1213,1
0.973603,0.180975,0.018332,1,0.121361,0
0.197627,0.351975,0.171855,1,0.121519,1
0.554893,0.198975,0.424266,1,0.121762,1
0.197506,0.1719,0.254306,0,0.122257,0
0.108533,0.2604,0.5984,1,0.122312,0
0.989332,0.2775,0.512265,1,0.122646,0
0.280118,0.125775,0.018332,1,0.122983,0
0.993532,0.3276,0.409096,1,0.123138,0
0.989263,0.2775,0.512265,1,0.123729,0
0.993619,0.3111,0.409096,1,0.124043,1
0.55413,0.4071,0.173484,1,0.124055,1
0.463686,0.4224,0.189996,1,0.124086,1
0.996712,0.1536,0.586477,1,0.12412,0
0.989195,0.2775,0.512265,1,0.124142,0
0.197597,0.351975,0.173658,1,0.124173,1
0.993709,0.302775,0.409096,1,0.124251,1
0.989126,0.268975,0.512265,1,0.124329,1
0.534136,0.251775,0.991305,0.975904,0.124402,0
0.991506,0.3916,0.409559,1,0.124687,1
0.993798,0.2775,0.409096,1,0.124825,1
0.989836,0.36,0.424306,1,0.124866,1
0.108534,0.251775,0.589684,1,0.124913,0
0.554042,0.414775,0.173474,1,0.124994,1
0.375845,0.367975,0.125341,1,0.125244,1
0.898991,0.0199,0.065484,1,0.125354,0
0.992893,0.2775,0.409095,1,0.125378,1
0.985579,0.51,0.230266,1,0.125751,1
0.993886,0.2775,0.409096,1,0.126212,1
0.287796,0.19,0.26743,0,0.126259,0
0.829533,0.0784,1,0,0.126439,0
0.989056,0.268975,0.512265,1,0.126636,1
0.945475,0.19,0.473361,0.994949,0.127206,0
0.989126,0.351975,0.424266,1,0.127331,1
0.463657,0.4224,0.176715,1,0.127552,1
0.019309,0.2604,0.588043,1,0.127589,0
0.985503,0.516975,0.230266,1,0.127945,1
0.99258,0.251775,0.572376,1,0.128129,1
0.019307,0.234375,0.53875,1,0.12829,0
0.993089,0.2431,0.572376,1,0.128297,1
0.946458,0.144375,0.41428,1,0.128477,0
0.94741,0.2079,0.429739,1,0.128525,0
0.948345,0.180975,0.447973,1,0.128656,0
0.951632,0.19,0.464819,0.994949,0.128687,0
0.991409,0.3916,0.409559,1,0.128704,1
0.949307,0.19,0.474638,1,0.129019,0
0.463616,0.2944,0.241324,0.95858,0.129027,0
0.993978,0.2775,0.409095,1,0.129132,1
0.198189,0.0591,0.552651,0,0.129491,0
0.642223,0.444975,0.176406,1,0.129509,1
0.156559,0.4224,1,1,0.129655,0
0.156679,0.4375,1,1,0.129655,0
0.156797,0.429975,1,1,0.129655,0
0.156913,0.429975,1,1,0.129655,1
0.157031,0.4375,1,1,0.129655,0
0.157138,0.444975,1,1,0.129655,0
0.157245,0.4375,1,1,0.129655,0
0.157349,0.4224,1,1,0.129655,0
0.156438,0.429975,1,1,0.129656,0
0.156315,0.4375,1,1,0.129658,0
0.156181,0.429975,1,1,0.129664,1
0.463573,0.4375,0.159539,1,0.129679,1
0.553953,0.4071,0.173471,1,0.129679,1
0.156044,0.429975,1,1,0.12968,0
0.155906,0.459775,1,1,0.129724,0
0.226044,0.4524,1,1,0.129849,0
0.375787,0.367975,0.173766,1,0.129876,1
0.390729,0.2079,0.257876,0,0.12994,0
0.95027,0.3759,0.372309,0.85214,0.129988,0
0.225838,0.444975,1,1,0.130196,0
0.019306,0.19,1,1,0.130249,1
0.552387,0.444975,0.154674,1,0.130354,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.999764,0,0.04057,0,0.13052,0
0.279989,0.1351,0.018332,1,0.130609,0
0.975346,0.125775,0.099093,1,0.130981,0
0.225629,0.444975,1,1,0.131173,0
0.985422,0.516975,0.230266,1,0.131524,0
0.988988,0.2775,0.512369,1,0.131549,1
0.019313,0.234375,0.585361,1,0.131726,0
0.986576,0.459775,0.173469,1,0.131741,1
0.98666,0.459775,0.173469,1,0.131741,1
0.986746,0.459775,0.173469,1,0.131741,1
0.952453,0.251775,0.386084,1,0.132113,0
0.019314,0.234375,0.584913,1,0.13225,0
0.951222,0.367975,0.374231,0.85214,0.132258,0
0.732059,0.4071,0.133769,1,0.132314,1
0.641176,0.319375,0.241121,1,0.132357,1
0.942515,0.0199,0.111229,1,0.132593,0
0.950576,0.5511,0.228344,1,0.133019,0
0.986494,0.4671,0.177296,1,0.133212,0
0.731949,0.4071,0.173469,1,0.133437,1
0.946531,0.2604,0.357496,1,0.133629,0
0.108572,0.2775,0.590367,1,0.133684,0
0.731841,0.4071,0.173469,1,0.133855,1
0.82079,0.4071,0.173469,1,0.134003,1
0.820672,0.414775,0.173469,1,0.134057,1
0.909586,0.414775,0.173469,1,0.134077,1
0.90946,0.4224,0.173469,1,0.134084,1
0.820329,0.414775,0.172818,1,0.134087,1
0.820222,0.414775,0.172819,1,0.134087,1
0.990781,0.429975,0.134089,1,0.134088,1
0.909099,0.4224,0.17282,1,0.134088,1
0.989977,0.444975,0.17282,1,0.134088,1
0.990643,0.429975,0.17282,1,0.134088,1
0.986834,0.4524,0.173469,1,0.134088,1
0.986921,0.459775,0.173469,1,0.134088,1
0.987008,0.459775,0.173469,1,0.134088,1
0.987097,0.459775,0.173469,1,0.134088,1
0.987187,0.4524,0.173469,1,0.134088,1
0.987278,0.459775,0.173469,1,0.134088,1
0.987367,0.4524,0.173469,1,0.134088,1
0.987459,0.459775,0.173469,1,0.134088,1
0.987554,0.459775,0.173469,1,0.134088,1
0.987652,0.4524,0.173469,1,0.134088,1
0.987749,0.444975,0.173469,1,0.134088,1
0.987846,0.444975,0.173469,1,0.134088,1
0.987942,0.444975,0.173469,1,0.134088,1
0.988037,0.4375,0.173469,1,0.134088,1
0.988134,0.4375,0.173469,1,0.134088,1
0.988237,0.4375,0.173469,1,0.134088,1
0.98834,0.4375,0.173469,1,0.134088,1
0.988442,0.429975,0.173469,1,0.134088,1
0.988543,0.4224,0.173469,1,0.134088,1
0.988643,0.4224,0.173469,1,0.134088,1
0.988742,0.4224,0.173469,1,0.134088,1
0.988843,0.4224,0.173469,1,0.134088,1
0.988945,0.4224,0.173469,1,0.134088,1
0.98905,0.429975,0.173469,1,0.134088,1
0.989154,0.429975,0.173469,1,0.134088,1
0.989265,0.429975,0.173469,1,0.134088,1
0.989377,0.444975,0.173469,1,0.134088,1
0.989492,0.444975,0.173469,1,0.134088,1
0.98961,0.444975,0.173469,1,0.134088,1
0.989731,0.444975,0.173469,1,0.134088,1
0.989852,0.4375,0.173469,1,0.134088,1
0.990102,0.444975,0.173469,1,0.134088,1
0.990231,0.444975,0.173469,1,0.134088,1
0.990365,0.4375,0.173469,1,0.134088,1
0.990505,0.429975,0.173469,1,0.134088,1
0.642215,0.049375,0.033809,1,0.134269,0
0.108525,0.251775,0.589684,1,0.134342,0
0.994073,0.2604,0.409095,1,0.13439,1
0.641102,0.335775,0.264987,1,0.134661,1
0.988918,0.2944,0.512336,1,0.135299,1
0.641027,0.3276,0.285576,1,0.135549,0
0.985338,0.51,0.230266,1,0.135587,0
0.017801,0.0975,1,1,0.135678,0
0.892752,0.0199,0.044617,1,0.136044,0
0.906512,0.414775,0.230266,1,0.13612,1
0.983845,0.502975,0.230266,1,0.13612,1
0.983901,0.502975,0.230266,1,0.13612,1
0.983959,0.4959,0.230266,1,0.13612,1
0.984018,0.4959,0.230266,1,0.13612,1
0.984082,0.4959,0.230266,1,0.13612,1
0.984144,0.4959,0.230266,1,0.13612,1
0.984204,0.502975,0.230266,1,0.13612,1
0.984265,0.502975,0.230266,1,0.13612,1
0.984327,0.488775,0.230266,1,0.13612,1
0.984388,0.488775,0.230266,1,0.13612,1
0.984453,0.474375,0.230266,1,0.13612,1
0.984517,0.4816,0.230266,1,0.13612,1
0.984584,0.488775,0.230266,1,0.13612,1
0.98465,0.502975,0.230266,1,0.13612,1
0.984715,0.502975,0.230266,1,0.13612,0
0.984784,0.51,0.230266,1,0.13612,1
0.98485,0.502975,0.230266,1,0.13612,1
0.984919,0.4959,0.230266,1,0.13612,1
0.984985,0.4959,0.230266,1,0.13612,1
0.985053,0.4959,0.230266,1,0.13612,1
0.985332,0.488775,0.230266,1,0.13612,1
0.985405,0.488775,0.230266,1,0.13612,1
0.985479,0.4816,0.230266,1,0.13612,1
0.985553,0.4816,0.230266,1,0.13612,1
0.98562,0.474375,0.230266,1,0.13612,1
0.985688,0.474375,0.230266,1,0.13612,1
0.985759,0.4671,0.230266,1,0.13612,1
0.985827,0.459775,0.230266,1,0.13612,1
0.985891,0.459775,0.230266,1,0.13612,1
0.985955,0.459775,0.230266,1,0.13612,1
0.98602,0.459775,0.230266,1,0.13612,1
0.986086,0.459775,0.230266,1,0.13612,1
0.986156,0.459775,0.230266,1,0.13612,1
0.986231,0.4524,0.230266,1,0.13612,1
0.986301,0.4524,0.230266,1,0.13612,1
0.986364,0.4524,0.230266,1,0.13612,1
0.98643,0.4524,0.230266,1,0.13612,1
0.986501,0.4524,0.230266,1,0.13612,1
0.986572,0.4524,0.230266,1,0.13612,1
0.986647,0.4524,0.230266,1,0.13612,1
0.986722,0.459775,0.230266,1,0.13612,1
0.986801,0.459775,0.230266,1,0.13612,1
0.986885,0.459775,0.230266,1,0.13612,1
0.98697,0.4671,0.230266,1,0.13612,1
0.987059,0.4375,0.230266,1,0.13612,1
0.987145,0.4375,0.230266,1,0.13612,1
0.987228,0.4375,0.230266,1,0.13612,1
0.987318,0.444975,0.230266,1,0.13612,1
0.9874,0.444975,0.230266,1,0.13612,1
0.987483,0.444975,0.230266,1,0.13612,1
0.987566,0.4375,0.230266,1,0.13612,1
0.987648,0.4375,0.230266,1,0.13612,1
0.987725,0.4375,0.230266,1,0.13612,1
0.9878,0.444975,0.230266,1,0.13612,1
0.987874,0.4375,0.230266,1,0.13612,1
0.98795,0.414775,0.230266,1,0.13612,1
0.988022,0.414775,0.230266,1,0.13612,1
0.988169,0.399375,0.230266,1,0.13612,1
0.988239,0.3916,0.230266,1,0.13612,1
0.952587,0.180975,0.483858,0.994949,0.13614,0
0.731109,0.444975,0.140242,1,0.13636,1
0.952211,0.351975,0.377867,0.85214,0.136699,0
0.554872,0.2079,0.424266,1,0.136855,1
0.991318,0.399375,0.409559,1,0.136948,1
0.303915,0.1164,0.033809,1,0.137059,0
0.375731,0.3759,0.173589,1,0.137341,1
0.019316,0.302775,0.619122,1,0.137527,1
0.98641,0.4671,0.185132,1,0.13757,0
0.98885,0.302775,0.512636,1,0.137681,1
0.644208,0.198975,0.424266,1,0.137916,1
0.98525,0.51,0.230266,1,0.13794,1
0.953456,0.19,0.424697,1,0.138096,0
0.954302,0.19,0.438326,1,0.138177,0
0.955134,0.180975,0.462495,1,0.1384,0
0.279854,0.144375,0.018332,1,0.138466,1
0.98878,0.3111,0.517345,1,0.138778,1
0.730999,0.429975,0.183723,1,0.138865,1
0.985161,0.51,0.230266,1,0.138955,1
0.955967,0.3759,0.371724,0.85214,0.139026,0
0.988707,0.3111,0.522145,1,0.139218,1
0.644451,0.1719,0.572376,1,0.139328,1
0.985074,0.516975,0.230266,1,0.139335,1
0.641939,0.4224,0.183365,1,0.139342,1
0.988635,0.3111,0.52967,1,0.139399,1
0.984984,0.516975,0.230266,1,0.139471,1
0.992681,0.2431,0.572376,1,0.139555,1
0.993189,0.234375,0.566349,1,0.140037,1
0.956796,0.3759,0.37291,0.85214,0.140644,0
0.984898,0.51,0.230266,1,0.140816,0
0.988565,0.3111,0.539321,1,0.140875,1
0.992803,0.2775,0.409096,1,0.141258,1
0.019364,0.1536,0.703819,1,0.141589,1
0.641851,0.4224,0.187728,1,0.14186,1
0.977296,0.1719,0.065911,1,0.142225,0
0.98627,0.285975,0.539145,0.990826,0.142256,0
0.912082,0.251775,0.409094,1,0.14264,1
0.108522,0.251775,0.589684,1,0.142738,0
0.987364,0.285975,0.405041,0.974138,0.143069,0
0.957584,0.351975,0.375374,0.85214,0.144007,0
0.95326,0.351975,0.38396,0.85214,0.144277,0
0.986335,0.4671,0.184896,1,0.14453,0
0.984819,0.516975,0.230266,1,0.144999,0
0.019317,0.2775,0.650634,1,0.146365,1
0.988497,0.3111,0.552828,1,0.146367,0
0.019359,0.180975,0.64684,1,0.146471,0
0.730691,0.4375,0.189464,1,0.146758,1
0.991226,0.399375,0.409559,1,0.1474,1
0.375674,0.4071,0.173513,1,0.14804,1
0.989079,0.36,0.424266,1,0.148432,1
0.989911,0.3111,0.552828,1,0.148439,0
0.988438,0.3111,0.552828,1,0.149134,0
0.984739,0.502975,0.230266,1,0.149578,1
0.94109,0.087975,1,0,0.149861,1
0.55491,0.2079,0.424266,1,0.150093,1
0.958382,0.351975,0.379974,0.85214,0.150297,0
0.988383,0.367975,0.42437,1,0.150457,1
0.730589,0.3439,0.258759,1,0.150534,1
0.017698,0.106975,1,1,0.150551,0
0.198163,0.049375,0.625144,0,0.150728,0
0.644253,0.198975,0.424266,1,0.150999,1
0.978991,0.1719,0.059638,1,0.151383,0
0.992774,0.251775,0.572376,1,0.15142,1
0.99116,0.351975,1,1,0.151753,1
0.730487,0.351975,0.278652,1,0.152824,0
0.984653,0.502975,0.230266,1,0.152873,1
0.019304,0.19,1,1,0.152932,1
0.98832,0.3276,0.542956,1,0.153726,1
0.986634,0.459775,0.172836,1,0.153819,1
0.019305,0.2079,1,1,0.154159,1
0.912168,0.2604,0.375478,1,0.154389,1
0.986271,0.4671,0.184896,1,0.154455,0
0.987739,0.367975,1,1,0.154474,1
0.730415,0.351975,0.278652,1,0.154877,0
0.9868,0.444975,0.228344,1,0.155014,0
0.95441,0.351975,0.392145,0.85214,0.15507,0
0.465547,0.1536,0.385827,1,0.15524,1
0.377008,0.216775,0.217507,1,0.155963,0
0.993285,0.2256,0.572376,1,0.156998,1
0.992702,0.2775,0.409096,1,0.157122,1
0.984571,0.502975,0.230266,1,0.15801,1
0.309053,0.1164,0.033809,1,0.158158,0
0.554949,0.216775,0.424266,1,0.158412,1
0.991187,0.319375,0.017851,1,0.158525,0
0.986709,0.4671,0.184896,1,0.158752,0
0.553787,0.4071,0.160157,1,0.159152,1
0.644299,0.198975,0.424266,1,0.159176,1
0.939793,0.0199,0.1366,1,0.159184,0
0.819221,0.383775,0.230266,1,0.159564,1
0.959205,0.351975,0.387038,0.85214,0.159969,0
0.991134,0.4524,0.382634,1,0.160067,0
0.988265,0.3276,0.542956,1,0.160184,0
0.992866,0.2431,0.572376,1,0.160867,1
0.996575,0.125775,0.569582,1,0.160885,0
0.98449,0.51,0.230266,1,0.162488,1
0.987254,0.335775,1,1,0.162491,1
0.017287,0.180975,1,1,0.163007,1
0.819121,0.3916,0.230266,1,0.163365,1
0.644512,0.1719,0.572376,1,0.163859,1
0.108591,0.2256,0.703918,1,0.163861,1
0.874435,0.125775,1,1,0.163928,0
0.865818,0.0784,1,0,0.164094,0
0.37633,0.1351,0.419275,1,0.164232,0
0.992957,0.2431,0.572376,1,0.164267,1
0.554988,0.2079,0.424266,1,0.164301,1
0.984412,0.51,0.230266,1,0.164899,1
0.644348,0.19,0.424266,1,0.165022,1
0.903766,0.0975,1,1,0.165132,0
0.907882,0.3916,0.230266,1,0.165168,1
0.984332,0.51,0.230266,1,0.165553,1
0.988211,0.3759,0.436999,1,0.165702,1
0.993046,0.2431,0.572376,1,0.165706,1
0.993135,0.2604,0.572376,1,0.165757,1
0.993225,0.251775,0.572376,1,0.16576,1
0.993315,0.2431,0.572376,1,0.165769,1
0.993406,0.234375,0.572376,1,0.165793,1
0.984252,0.5239,0.230266,1,0.165794,1
0.993499,0.2431,0.572376,1,0.165859,1
0.984172,0.5239,0.230266,1,0.165879,1
0.98409,0.5239,0.230266,1,0.16591,1
0.984009,0.5376,0.230266,1,0.165921,1
0.983928,0.544375,0.230266,1,0.165925,1
0.983766,0.544375,0.230266,1,0.165927,1
0.983846,0.544375,0.230266,1,0.165927,1
0.982627,0.6519,0.199331,1,0.165928,1
0.982699,0.6519,0.19935,1,0.165928,1
0.982773,0.6519,0.199402,1,0.165928,1
0.982845,0.6519,0.199547,1,0.165928,1
0.982919,0.645975,0.19995,1,0.165928,1
0.982992,0.645975,0.201007,1,0.165928,1
0.983067,0.6031,0.203304,1,0.165928,1
0.983141,0.5775,0.207384,1,0.165928,1
0.983217,0.5644,0.213185,1,0.165928,1
0.983292,0.5376,0.221984,1,0.165928,1
0.983606,0.5376,0.230266,1,0.165928,1
0.983686,0.5376,0.230266,1,0.165928,1
0.983369,0.5376,0.232785,1,0.165928,1
0.983527,0.544375,0.234061,1,0.165928,1
0.983448,0.544375,0.237687,1,0.165928,1
0.993597,0.285975,0.541225,1,0.166009,1
0.553704,0.414775,0.173474,1,0.166099,1
0.993692,0.2256,0.572376,1,0.166415,1
0.989466,0.399375,0.230266,1,0.166784,1
0.993783,0.234375,0.572376,1,0.167394,1
0.990217,0.3111,0.522145,1,0.167899,1
0.019361,0.1536,0.692415,1,0.168048,1
0.988152,0.3759,0.440663,1,0.1686,1
0.955549,0.36,0.402282,0.85214,0.16866,0
0.911812,0.2431,0.572376,1,0.169184,1
0.988101,0.3759,0.440663,1,0.169255,0
0.989034,0.351975,0.424266,1,0.169488,1
0.949171,0.251775,0.39058,1,0.169495,0
0.994348,0.216775,0.409087,1,0.16958,1
0.64268,0.4071,0.170224,1,0.169881,1
0.986301,0.3111,1,1,0.169976,1
0.988685,0.3276,1,1,0.170328,1
0.644315,0.198975,0.424266,1,0.1709,1
0.989982,0.3111,0.552828,1,0.171054,0
0.943682,0.285975,0.364733,1,0.1712,0
0.987253,0.383775,0.353166,0.974138,0.17123,0
0.818822,0.414775,0.230266,1,0.171494,1
0.731631,0.4071,0.171847,1,0.171683,1
0.644398,0.180975,0.424266,1,0.172233,1
0.960105,0.351975,0.396039,0.85214,0.172301,0
0.731531,0.4071,0.173469,1,0.172406,1
0.198142,0.049375,0.700039,0,0.172585,0
0.73143,0.4071,0.173469,1,0.172671,1
0.990136,0.3111,0.52967,1,0.172716,1
0.820337,0.414775,0.172776,1,0.172766,1
0.820223,0.4224,0.172804,1,0.1728,1
0.909097,0.4224,0.172815,1,0.172812,1
0.908983,0.4224,0.173469,1,0.172817,1
0.819908,0.414775,0.172819,1,0.172818,1
0.908641,0.429975,0.17282,1,0.172819,1
0.908755,0.4224,0.17282,1,0.172819,1
0.989907,0.444975,0.17282,1,0.172819,1
0.990033,0.4375,0.17282,1,0.172819,1
0.990165,0.429975,0.17282,1,0.172819,1
0.990293,0.429975,0.17282,1,0.172819,1
0.989194,0.444975,0.173469,1,0.172819,1
0.989309,0.444975,0.173469,1,0.172819,1
0.989424,0.4375,0.173469,1,0.172819,1
0.989542,0.4375,0.173469,1,0.172819,1
0.98966,0.444975,0.173469,1,0.172819,1
0.989781,0.444975,0.173469,1,0.172819,1
0.376374,0.1351,0.421513,1,0.172872,1
0.996163,0.180975,0.635456,1,0.172961,1
0.990298,0.3111,0.517345,1,0.172969,1
0.992591,0.302775,0.409096,1,0.172974,1
0.911889,0.2256,0.572376,1,0.173153,1
0.98805,0.351975,0.424266,1,0.173289,1
0.991044,0.459775,0.381133,1,0.17501,1
0.984043,0.6519,0.199325,1,0.175383,1
0.984098,0.6519,0.199331,1,0.175383,1
0.984153,0.6519,0.19935,1,0.175383,1
0.984207,0.6519,0.199402,1,0.175383,1
0.984262,0.6519,0.199547,1,0.175383,1
0.984318,0.645975,0.19995,1,0.175383,1
0.984373,0.645975,0.201007,1,0.175383,1
0.984428,0.6031,0.203304,1,0.175383,1
0.984483,0.5775,0.207384,1,0.175383,1
0.984538,0.5644,0.213185,1,0.175383,1
0.984594,0.5376,0.221984,1,0.175383,1
0.984827,0.5376,0.230266,1,0.175383,1
0.984885,0.5376,0.230266,1,0.175383,1
0.984945,0.544375,0.230266,1,0.175383,1
0.985005,0.544375,0.230266,1,0.175383,1
0.985062,0.544375,0.230266,1,0.175383,1
0.985119,0.5376,0.230266,1,0.175383,1
0.985175,0.5239,0.230266,1,0.175383,1
0.985231,0.5239,0.230266,1,0.175383,1
0.985286,0.5239,0.230266,1,0.175383,1
0.985341,0.51,0.230266,1,0.175383,1
0.985394,0.51,0.230266,1,0.175383,1
0.985447,0.51,0.230266,1,0.175383,1
0.985499,0.502975,0.230266,1,0.175383,1
0.985551,0.502975,0.230266,1,0.175383,1
0.985603,0.502975,0.230266,1,0.175383,1
0.985656,0.516975,0.230266,1,0.175383,0
0.985709,0.51,0.230266,1,0.175383,0
0.985763,0.516975,0.230266,1,0.175383,0
0.985818,0.516975,0.230266,1,0.175383,1
0.985873,0.51,0.230266,1,0.175383,0
0.985926,0.51,0.230266,1,0.175383,0
0.985982,0.51,0.230266,1,0.175383,0
0.986037,0.516975,0.230266,1,0.175383,0
0.986093,0.516975,0.230266,1,0.175383,1
0.986149,0.51,0.230266,1,0.175383,1
0.986207,0.502975,0.230266,1,0.175383,1
0.986264,0.502975,0.230266,1,0.175383,1
0.986323,0.4959,0.230266,1,0.175383,1
0.986383,0.4959,0.230266,1,0.175383,1
0.986442,0.4959,0.230266,1,0.175383,1
0.986503,0.4959,0.230266,1,0.175383,1
0.98465,0.5376,0.232785,1,0.175383,1
0.984768,0.544375,0.234061,1,0.175383,1
0.984709,0.544375,0.237687,1,0.175383,1
0.950581,0.5511,0.228344,1,0.176308,1
0.623917,0.2775,1,1,0.176682,0
0.990376,0.302775,0.512636,1,0.176712,1
0.98924,0.414775,0.230266,1,0.177965,1
0.986613,0.4375,0.228344,1,0.177997,0
0.465694,0.125775,0.426299,1,0.178543,0
0.376924,0.106975,0.439993,1,0.179145,1
0.990449,0.2944,0.512336,1,0.179223,1
0.894231,0.106975,1,1,0.179636,0
0.987991,0.36,0.424266,1,0.179663,1
0.388123,0.125775,0.033809,1,0.179951,0
0.993373,0.234375,0.572376,1,0.180565,1
0.986349,0.36,0.573906,0.990826,0.180852,0
0.990061,0.3111,0.539321,1,0.180931,1
0.198559,0.19,0.26743,0,0.181241,0
0.990515,0.2775,0.512369,1,0.181631,1
0.465753,0.125775,0.433186,1,0.181725,1
0.989129,0.414775,0.230266,1,0.181889,1
0.644362,0.198975,0.424266,1,0.18234,1
0.990579,0.268975,0.512265,1,0.1832,1
0.822703,0.216775,0.572376,1,0.183215,1
0.989029,0.4375,0.230266,1,0.183739,1
0.990643,0.268975,0.512265,1,0.183747,1
0.990708,0.2775,0.512265,1,0.183767,1
0.990771,0.2775,0.512265,1,0.18378,0
0.990835,0.2775,0.512265,1,0.183809,0
0.988929,0.444975,0.230266,1,0.183852,1
0.990899,0.2775,0.512265,1,0.183881,0
0.988826,0.4375,0.230266,1,0.183948,1
0.909377,0.3439,0.400559,1,0.183979,1
0.988721,0.4375,0.230266,1,0.184001,1
0.988615,0.4375,0.230266,1,0.18402,1
